Num episodes,Cumulative rewards
12770,"[-138.52992262578866, -152.6529322636863, -104.64372867865765, -158.3260334727359, -103.7511102574476, -197.07069388035345, -110.5224872011363, -49.22441440697538, -87.66927876715849, -100.8925723228777]"
12780,"[-64.39264893043554, -126.38028700691925, -104.72189233472137, -123.11407700775561, -91.76310944946474, -116.87260318481631, -8.646330419395312, -88.09602887825591, 33.76027870762134, -61.53741402210582]"
12790,"[-106.07654602583816, -96.00837466070357, -90.17066695710889, -124.0843787136954, -328.1204625407795, -62.81460439614962, -68.97756917075549, -87.31973206629335, -115.69341101197529, -3.195500513055265]"
12800,"[-67.51438016025148, -145.1731274930345, -132.51124570516492, -114.50346089929099, -20.625172458562787, -113.53071138858621, -86.20286931362848, -94.96584743370974, -5.588136561544076, -83.39742090498382]"
12810,"[-92.7694232282994, -73.46612912611911, -166.66573434387328, -90.87821815530964, -93.21970622154194, -126.03236656209629, -121.13236366496005, -85.44634136027219, -112.75697495828996, -173.59824662964954]"
12820,"[-46.53401702106686, -101.78510860825754, -253.31975571773893, -90.76591901434637, -115.35641262540922, -6.39614148207238, -123.67464316672991, -101.64449665482168, -107.1187569828104, -150.91459826876806]"
12830,"[-41.44525953548633, -42.00443310059404, -35.74976745472536, -49.576907194554366, -121.84996663582805, -79.54514510533303, -45.60628779406153, -224.00854807051743, -107.49751644186986, -33.35473413887402]"
12840,"[-95.50995548463678, -94.78913981653642, -49.48109717827228, -103.67592719773839, -117.1831702370155, -63.39561845880277, -171.60052474767366, -102.30253173285601, -67.9226770556865, -53.38919637205543]"
12850,"[-124.80982229546632, -121.25067023765811, -107.96242989084092, -118.26833011109099, -129.1820300811888, -112.59692251369741, -98.55405652525019, -88.89982975513621, -39.3595513413276, -132.45932136853145]"
12860,"[-68.19224647774021, -124.13629013727925, 7.27378501029105, -135.37262286270825, -102.1844967022395, -122.75916559461479, -76.74425323545903, -79.58189586229221, -77.04323447338882, -91.58533666165198]"
12870,"[-74.00275971168921, -113.55235074532015, -152.04830628582332, -124.0992973068524, -25.511741496632283, -94.32035130650209, -110.75213580717275, -132.92546946590326, -122.07254119498566, -62.552788075006404]"
12880,"[-64.07762351362098, -109.16911490838925, -114.03483318075703, -117.50492722669478, -116.73430501407901, 3.4924710543534303, -64.87591261982647, -97.01750813922555, -111.37867950407599, -84.19960381022932]"
12890,"[-137.35344256841205, -130.35712143835963, -141.294402651979, -115.51047610582685, -80.86700294988961, -59.61179052885854, -2.175808530105442, -76.11416958712059, -166.9335119005102, -96.17667753614913]"
12900,"[-102.98664694418119, -172.74244077648834, -100.54323462787832, -99.71138840486026, -107.31720095921312, -88.60713624582505, -123.5291001348169, -110.9671165908382, -166.0507797041729, -80.1262079782752]"
12910,"[3.2051003304058128, -122.0731680870054, -134.4280759640332, -76.72812901375434, -8.469985363975411, -497.8035725716694, -7.870072531230846, -85.07400565267281, -117.44901712491506, -87.33663688382174]"
12920,"[-84.23979163234031, -72.74656828050638, -20.260578193867232, -184.19078602555902, -59.470437205120675, -74.0952276901165, -77.19302533340752, -211.58412747677443, -121.98357323397013, -106.36334267061537]"
12930,"[-111.65915599394711, -56.42742206898777, -182.49158470997583, -122.79771379427382, -140.0463939182918, -44.30813621755162, 27.926739332777487, -113.76200475414564, -116.64162674882112, -108.12335164910438]"
12940,"[-168.01960132426842, -92.0967992603644, -172.37576520696913, -105.88561834907216, -60.46742270415338, -123.17670759906869, -102.26670688384638, -135.85312937419795, -39.718037434072066, -105.58507451394516]"
12950,"[-77.94937561803691, -107.99526140142439, -70.27543651139567, -40.8711886643395, -83.7235782260921, -88.94036761558209, -183.40184401588093, -103.16611448560829, -73.77384813030095, -115.87986038298305]"
12960,"[-80.01440099456565, -107.02941459338297, -163.28920581113073, -84.5057198497764, -107.0012296751965, -99.32340768330377, -130.88326994876576, -109.67605548730435, -96.72903597089646, -96.8029249548371]"
12970,"[-183.65763079331754, -134.03177343865917, -122.3504247783118, -96.05748926105157, -113.22504184876476, -177.00689823608175, -20.42364669745392, -100.18853624407757, -63.59080985856316, -87.02628992622954]"
12980,"[-142.09945308099367, -133.354416382009, -112.48660710986235, -75.06951118798713, -72.60391025385998, -82.34726478447877, -79.70325600028852, -71.09107065982408, -166.91366895628363, -122.00823177074551]"
12990,"[-109.5052518109431, -122.93164127518492, -153.36087200618627, -128.62405885366618, -166.85996531134313, -117.56778871187643, -70.91524380738078, -40.09985159866728, -123.05310309527093, -46.85620797252115]"
13000,"[-124.95708600444716, -97.07625790788798, -92.91840889758981, -148.72764954810083, -17.579887368215992, -108.4832171620973, -211.18716140560892, -26.784703598987406, -132.52184420505324, -101.7618469564958]"
13010,"[-115.96590662677517, -64.42175729957653, -154.40172596209422, -68.75702430634601, -192.87810744708912, -234.4039947757284, -96.75151868321454, -91.80386746964459, -84.6405864677945, -109.0919124995871]"
13020,"[-92.40496370167236, -54.16154067603627, -62.024081219203474, -136.27224116959076, -88.80326876639938, 39.90497540982798, -98.7368215064879, -85.6440248495525, -103.59743509355734, -114.78004947447911]"
13030,"[-76.80732703484858, -107.04124026634389, -38.8403455229137, -45.93926884067112, -71.18371979711907, -86.75845760608576, -85.67959886554644, -130.1849434648898, -27.906259511401714, -73.39812372533794]"
13040,"[-123.84600887932584, -525.1596566151247, -47.756587357464966, -111.4784053253482, -146.50027667546422, -56.18721908981592, -72.66295141123004, 3.1574433914127127, -86.68367677431422, -104.58689383820635]"
13050,"[-6.520336851273825, -23.821721632813365, -79.2716622279926, -118.86576274616468, -115.15699802564771, -26.960015815902025, -14.312068261788099, -53.53734047571403, -83.47156194282186, -95.04990787436783]"
13060,"[-101.03733226292152, -84.68955430803842, -126.00685728780655, -135.66544672001254, -100.63839551077461, -139.73787686477098, -102.12821663499997, -116.11784302600145, -103.7221762394455, -163.84782744976025]"
13070,"[-104.75557493878583, -87.2058027213285, -89.20998966056752, -86.21068723717174, -121.88019044761248, -149.77561225475444, -156.80950854090486, -59.348928437796744, -131.80824347633936, -56.99680262948137]"
13080,"[-117.38524449850752, -59.436934834978636, -132.3602660802488, -87.92015727103913, -158.52538958116833, -143.14797951929347, -103.31795126999505, -158.56968981184608, -116.88167412299484, -129.21335571358028]"
13090,"[-80.14497791107286, -108.68196544678807, -28.222836413376115, -106.62999411477671, -80.27113745996334, -59.42066570905802, -110.84811969910254, -117.80425296116522, -73.13837838752511, -65.82352694123658]"
13100,"[-130.63988259788553, -71.27891730421726, -84.89402561160097, -97.84099173470581, -111.27868822693321, -114.42671222556982, -475.1896925591675, -93.60064648518048, -52.61069392408499, -74.59094897263819]"
13110,"[-50.01000892621744, -111.39407876619683, -115.33867449040733, -102.18770065944601, 0.5889634784180231, -207.4687048446212, -107.41653639627333, -102.41254330543202, -70.21026107582279, -100.66039877288165]"
13120,"[-142.0220399512275, -110.97952483756302, -262.1457866556234, -23.010258271477397, -113.6922521812232, -215.01944902027833, -87.07707874669384, -103.29972975144383, -89.29300389854222, -123.77536891217801]"
13130,"[-110.90832181135823, -123.63808597967753, -80.49307426546275, -124.51828307845463, -85.01177028995745, -19.24010781804627, -97.44019343561357, -134.6644846854264, -155.3744753315062, -92.82324477819087]"
13140,"[-87.56714543190238, -108.87731528691103, -111.62143998663083, -102.14540048397654, -77.14963426146807, -99.78990435465829, -84.98357394235816, -94.8211685093577, 7.361489521177418, -96.96582315379672]"
13150,"[-56.00288706955898, -143.85266237526807, -137.27370938300518, -118.14350421870344, -114.33820277748376, -28.5996502396341, -88.18114870530098, -135.6812571012735, -88.25586430349932, -108.00909188329433]"
13160,"[-151.80719873254108, -359.437682220496, -248.9595834578157, -41.444548688370894, -120.97481255195012, -100.94675943518328, -80.37155115839482, -293.5431007647918, -158.28450881965827, -102.31997325451104]"
13170,"[-95.29328782359303, -149.63095440808277, -94.97425023276182, -104.9521870867494, -120.64256178737324, -105.54932380684497, -130.1443203046836, -73.50829189171306, -112.53149155250381, -161.09938829986334]"
13180,"[-123.84629826718293, -24.93331010468728, -127.8614930695299, -178.35927391288135, -89.09436262550452, -25.32779391576551, -79.26418508199122, -135.64626033129815, -93.62987526415917, -129.46665732767661]"
13190,"[-144.7834918102196, -21.72336598423712, -63.6064688878924, -205.19083972358538, -111.6608629240911, -119.29330258357572, -87.09340268605669, -144.2828971150792, -80.19050259355159, -81.05240313721718]"
13200,"[-66.60165439770816, -132.10796444374895, -106.56033940463928, -89.11167836966914, -63.10904832738831, -279.5315738599592, -101.18954399217813, -101.70242223887242, -116.03787999659093, -119.85138083301524]"
13210,"[-103.3059301528966, -90.0876161517837, -96.98478022961942, -127.55263296377436, -41.92593195061063, -120.19616625412701, -152.4909925138008, -159.5831076696602, -206.48432495038145, -151.76550594477578]"
13220,"[-258.549648724704, -62.52618416942665, -76.6382682457859, -62.26888270214222, -77.2932922645083, -39.21013047392182, -46.036574683078506, -84.63995972358106, -126.76946926265802, -114.71689877627654]"
13230,"[-130.21285818030896, -107.1236027991562, -113.6801739584885, -44.72377119166016, -69.83249821345439, -161.94278223584945, -99.8759337809282, 57.49066812225051, -151.47740193522725, -93.74469665508973]"
13240,"[-11.553604575738817, -79.95005174487613, -81.10859486872349, -48.93963632344825, -117.69650130683627, -56.10119457677913, -124.37949601666642, -376.5962926000743, -130.2624243317927, -93.24306345292726]"
13250,"[-74.32489889852152, -43.96180002057236, -176.81099269251268, -110.51204009879282, -112.45870238382628, -126.83484004822799, -94.81155206122604, -118.22115718422219, -119.27759085860563, -96.6599153154476]"
13260,"[-119.67302216580867, -61.88545725101608, -108.56482004639957, -74.75927192930175, -23.122016474642237, -137.19638325568778, -148.01577098710743, -10.641038869518383, -115.75124348051929, -159.3485289909686]"
13270,"[-126.51334538771903, -75.5863273800399, -70.81269301748253, -115.69444410192591, -59.832859265655536, -63.654800652597714, -236.39980238806618, -130.99432954307932, -441.11514949305183, -92.05175709696724]"
13280,"[-119.28129769789044, -132.46632629478455, -92.25093630070367, -113.09209540498532, -310.66232353891303, -112.42786176851996, -106.43800572450536, -129.58030930212502, -111.67851512403709, -84.30291744636145]"
13290,"[-134.37925070521482, -88.53821041564518, -122.42597799154271, -127.21899172209744, -84.35604726420206, -114.76798283803895, -64.92129019034807, -115.76217154124268, -114.94952949315379, -120.35277588724145]"
13300,"[-126.6933243771822, -113.89677217885097, -59.880642664661224, -82.09144021968041, -12.272120237074276, -112.75090854020306, -192.72072596845473, -136.969110888057, -401.167064272674, -157.15424273989478]"
13310,"[-94.51059889867565, -245.49846794072914, -125.5387047966783, -97.02489823581257, -65.6182906987203, -75.58326801679414, -113.45732092392424, -121.85529010428476, -41.865099311577, -125.43705421774163]"
13320,"[-189.62455925643553, -115.77631444499923, -32.43618054878269, -39.29034966379155, -37.51196403052067, -73.6864737475382, -74.62524060396822, -93.59366422407152, -133.44932992796774, -43.93761146531133]"
13330,"[-107.54275274199543, -132.3379181413051, -117.64143202954986, -116.60599459566299, -36.522316342841734, -1.3763384556693694, -101.04090056617667, -27.51486262274529, -90.57568737489913, -55.4363994197886]"
13340,"[-134.3133850381405, -73.79914717104906, 21.953764339765144, -118.50624074544103, -128.09654967595324, -38.34658157814191, -146.6688558639833, 31.461103299058024, -144.84396461268432, -151.81165687641197]"
13350,"[-113.58815287231124, -178.57869119124734, 5.5193704500696725, -107.57848711124987, -148.9953317594085, -122.45631322250608, -87.00407627170985, -340.41409580278537, -117.60375660439048, -7.696519732189998]"
13360,"[-121.33054882369635, -28.0033351539235, -117.24768015550706, -10.412295132771149, -28.768112041945656, -113.97895069991469, -87.61225979127701, -95.94885119891117, -115.28533349165625, -90.88860876112196]"
13370,"[-170.34959974053356, -32.272112486293864, -27.5982248918515, -120.94557061537371, -71.76569417428382, -15.153852312978515, -176.78496435180335, -100.77440426151, -101.49617487092036, -29.413584385050527]"
13380,"[-123.10446970561543, -176.86994266770847, -78.26861680470219, -103.578070474755, -109.68099905113465, -119.77145826749876, -110.98218257446769, -70.11472547240487, -79.34552178174206, -225.58635074844986]"
13390,"[-127.65476262767255, -55.59454521956033, 15.464177933980864, -101.44558014576026, -121.27931567838414, -10.076295077031546, -125.02741333521021, -334.14994831796747, -128.90431796602027, -86.77632166739929]"
13400,"[-121.46090845477475, -79.71354452975729, -18.02921639753896, -115.1260249010501, -103.57774806583025, -29.292561466917462, 54.45946042688131, -62.272347198639494, -121.58025796681605, -116.03121805652617]"
13410,"[-130.79144301031005, -118.29748599571735, -23.087822501219144, -139.83741202164086, -113.60322716710853, -120.2110845110297, -162.33446640136032, -116.55801477333625, -181.90497921943307, 3.5278723816346087]"
13420,"[-99.7342581395394, -83.8649408467087, -115.99849149126752, -125.04045943740397, -128.11731729779166, -3.118203414101515, -117.63734951895833, -129.80016558349823, -98.73276814650251, -113.25879846874363]"
13430,"[-107.45451798686106, -71.10103664409638, -121.69132508914444, -118.34963143700973, -86.87326607363141, -34.65638598439719, -126.67780280519982, -317.6574058983649, -27.97810933701892, -116.78813677814563]"
13440,"[-174.09629037275806, -109.68607870578313, -125.59985537828715, -282.92869143312873, -107.5398541189752, -65.23427783415254, -79.7162141612906, -13.974828252511912, -4.9175510896156425, -108.63543302995419]"
